ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (oz),Length (in),Width (in),Height (in),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Brands,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Meta: stackable_optimized_css,Meta: rank_math_seo_score,Meta: rank_math_focus_keyword,Meta: rank_math_primary_product_cat,Meta: _dwps_table,Meta: _wcsob_hide,Meta: rank_math_primary_product_brand,Meta: rank_math_title
5258,simple,,,Marble and Acacia Charcuterie Board with Handle LKCHB20001,1,0,visible,"<h3>Highlights</h3>
\nHandle, Hanging Hole
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>Made with dark marble covered in extraordinary wavy patterns. In the middle, there is premium acacia wood reflecting natural appeal.</li>
\n 	<li>16 inches in length and 9 inches in width. The charcuteries board is sufficient in presenting wine, snacks, or even pizza.</li>
\n 	<li>Drilled handle for easy carriage and worry-free on wall storage. It makes an excellent decoration choice as well!</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20001-main.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20001.jpg",,,,,,,,,0,,Board Material,"Acacia, Marble",0,1,,10,,112,5123,no,
5261,simple,,,Marble and Acacia Charcuterie Board with Handle LKCHB20002,1,0,visible,"<h3>Highlights</h3>
\nHandle, Hanging Hole
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>Marble and acacia wood have a great synergy of toughness and durability. A golden couple on charcuterie boards.</li>
\n 	<li>This 13.7 inches long charcuterie board can be used to host snacks and sweets, crackers and cheese. The aesthetic design makes food much more delectable.</li>
\n 	<li>Having trouble organizing all the kitchen tools? The cutout on this board’s handle can be utilized for easy-peasy on-wall hanging.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20002-main.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20002.jpg",,,,,,,,,0,,Board Material,"Acacia, Marble",0,1,,10,,112,5123,no,
5264,simple,,,Round Marble and Acacia Charcuterie Board with Cutout LKCHB20003,1,0,visible,"<h3>Highlights</h3>
\nCutout
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>This 12 inches round board is made from acacia wood. With one singled out marble corner that resembles pac-man.</li>
\n 	<li>Possibly the most luxurious wood, acacia is frequently picked for high-end furniture and kitchen utensils for its durability and luster.</li>
\n 	<li>Connecting this board on a wall with the cutout hanging hole on the marble corner.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20003.jpg,,,,,,,,,0,,Board Material,"Acacia, Marble",0,1,,10,,112,5123,no,
5266,simple,,,Round Acacia Charcuterie Board with Slice Grooves and Handle LKCHB20004,1,0,visible,"<h3>Highlights</h3>
\nSlice Grooves, Reversible, Handle, Hanging Hole
\n<div class=""woocommerce-product-details__short-description"">
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>A classic pizza serving tray with slice grooves. But there is a twist! Flip it upside down and you’ll get a perfectly functional charcuterie board for delis and snacks.</li>
\n 	<li>Manufactured with acacia wood: resists water and heat like a star, tough, and has self-healing antibacterial properties.</li>
\n 	<li>Portable, easy to organize with the hanging hole. These designs are exclusively made for chefs looking for trouble-free products.</li>
\n</ul>
\n</div>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20004.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20004-side-b.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20004-use.jpg",,,,,,,,,0,,Board Material,Acacia,0,1,,10,,112,5123,no,
5270,simple,,,Round Marble and Acacia Charcuterie Board with Handle LKCHB20005,1,0,visible,"<h3>Highlights</h3>
\nHandle, Hanging Hole
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>The round cheese board was made from acacia wood with marble integrated in the middle that adds a contemporary style to the design.</li>
\n 	<li>The marble handle is also a nice feature for easy food transporting. The cutout in the middle functions as a hanging point.</li>
\n 	<li>Acacia wood is a hard material itself, coupled with polished dense marble, it’s next to impossible for deformation to happen.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20005.jpg,,,,,,,,,0,,Board Material,"Acacia, Marble",0,1,,10,,112,5123,no,
5272,simple,,,Oval Acacia Charcuterie Board with Ridged Edge LKCHB20006,1,0,visible,"<h3>Highlights</h3>
\nRidged Edge
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>Crafted in a unique pear shape with acacia wood, the vertical grain draws an aesthetic surface that will surely be the highlight of any table.</li>
\n 	<li>Entice your meal with this serving tray! From bread to cured meats, the board is up to present all kinds of dishes.</li>
\n 	<li>The ridged edge was designed to preserve excessive juice and liquids. After one serving, an easy wash &amp; rinse will do the trick.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20006.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20006-use.jpg",,,,,,,,,0,,Board Material,Acacia,0,1,,11,,0,5123,no,
5275,simple,,,Round Acacia Charcuterie Board with Built-in Compartments LKCHB20007,1,0,visible,"<h3>Highlights</h3>
\nBuilt-in Compartments
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>It’s a bulky charcuterie board measuring at 13 inches. Capable of carrying a large scale of food including cured meats, cheese and crackers.</li>
\n 	<li>Three is a charm! The built-in compartments allow you to separate different combos of flavor.</li>
\n 	<li>Crafted with acacia wood: an ultra-durable material ideal for kitchen utensils.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20007.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20007-use.jpg",,,,,,,,,0,,Board Material,Acacia,0,1,,10,,0,5123,no,
5278,simple,,,UV Printed Oval Acacia Charcuterie Board with Handle LKCHB20008,1,0,visible,"<h3>Highlights</h3>
\nUV Printing, Reversible, Handle
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>UV printed with catholic art. This oval-shaped charcuterie board can make a charming decoration piece when not in use.</li>
\n 	<li>Reversible means both surfaces can be utilized to serve food. You can contact us and put UV printed designs or engraved logos on both sides.</li>
\n 	<li>Acacia wood is the primary material used in making this board. A premium wood that can satisfy the most nitpicky customers.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20008-main.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20008-use.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20008.jpg",,,,,,,,,0,,Board Material,Acacia,0,1,,10,,0,5123,no,
5282,simple,,,UV Printed Acacia Charcuterie Board with Handle LKCHB20009,1,0,visible,"<h3>Highlights</h3>
\nUV Printing, Handle
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>This charcuterie board was UV-printed with artsy geometric art on top and the handle. The pattern is highly customizable.</li>
\n 	<li>Entirely made from top-quality acacia wood. A renowned hardwood expertise in resisting water, scratches, and bacterias.</li>
\n 	<li>Carrying handle can be a great assist to transfer a fully-packed charcuterie board. The hanging hole in the middle functions as an on-wall storage solution.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,"https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20009.jpg, https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20009-use.jpg",,,,,,,,,0,,Board Material,Acacia,0,1,,10,,0,5123,no,
5285,simple,,,Marble and Acacia Charcuterie Board with Rounded Corners LKCHB20010,1,0,visible,"<h3>Highlights</h3>
\nRounded Corners
\n<h3>Key Features</h3>
\n<ul>
\n 	<li>8.66 inches long square-shaped charcuterie board with rounded corners for safety precaution.</li>
\n 	<li>Portioned into three parts: classic acacia wood in between 0.5 inches thick marble. The steady construction can last for years of use.</li>
\n 	<li>The heat resisting property is good at preserving any hot food presented on top.</li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,0,,,,Knife Accessories > Charcuterie Boards,,,https://img.leeknives.com/wp-content/uploads/2022/11/LKCHB20010.jpg,,,,,,,,,0,,Board Material,"Acacia, Marble",0,1,,10,,0,5123,no,
