ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (oz)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Meta: stackable_optimized_css","Meta: rank_math_seo_score","Meta: rank_math_focus_keyword","Meta: rank_math_primary_product_cat","Meta: _dwps_table","Meta: _wcsob_hide","Meta: rank_math_primary_product_brand","Meta: rank_math_title"
12519,grouped,,,"Damascus Clad 5Cr15MoV Pakkawood Gyuto 203 mm Hammered Finish KKDA0323",1,0,visible,"<h3>Good for</h3>\nMeat, Fish, Vegetables, Fruit, Herbs\n<!-- wp:kadence/advancedbtn {""hAlign"":""left"",""uniqueID"":""12273_1db00d-5b"",""btns"":[],""margin"":[{""desk"":[null,"""","""",""""],""tablet"":["""","""","""",""""],""mobile"":["""","""","""",""""]}]} -->\n<div class=""wp-block-kadence-advancedbtn kb-buttons-wrap kb-btns12273_1db00d-5b""><!-- wp:kadence/singlebtn {""uniqueID"":""12273_a58230-06"",""text"":""Buy Wholesale Now"",""link"":""https://wholesale.leeknives.com/products/gyuto-kkda0323"",""target"":""_blank"",""width"":[200,"""",""""],""widthType"":""fixed"",""color"":""#1885f5"",""background"":""var(\u002d\u002dbase-3)"",""colorHover"":""#1960a8"",""backgroundHover"":""var(\u002d\u002dbase-3)"",""borderStyle"":[{""top"":[""#1885f5"","""",2],""right"":[""#1885f5"","""",2],""bottom"":[""#1885f5"","""",2],""left"":[""#1885f5"","""",2],""unit"":""px""}],""borderHoverStyle"":[{""top"":[""#1960a8"","""",2],""right"":[""#1960a8"","""",2],""bottom"":[""#1960a8"","""",2],""left"":[""#1960a8"","""",2],""unit"":""px""}],""borderRadius"":[0,0,0,0],""inheritStyles"":""inherit"",""typography"":[{""size"":["""","""",""""],""sizeType"":""px"",""lineHeight"":["""","""",""""],""lineType"":"""",""letterSpacing"":["""","""",""""],""letterType"":""px"",""family"":"""",""google"":false,""style"":""normal"",""weight"":""regular"",""variant"":"""",""subset"":"""",""textTransform"":"""",""loadGoogle"":true}],""noCustomDefaults"":true,""className"":""smooth-scroll""} /--></div>\n<!-- /wp:kadence/advancedbtn -->",,,,taxable,,1,,,0,0,,,,,0,,,,"Kitchen Knives > Japanese Kitchen Knives > Gyuto / Chef",Store,,https://img.leeknives.com/wp-content/uploads/2023/12/KKDA0323.jpeg,,,,,,,,,0,,"Blade Material",5Cr15MoV,0,1,,10,,64,1598,no,0,
12521,simple,,,"Damascus Clad 10Cr15CoMoV G10 Handle Nakiri 172 mm Hammered Finish KKDA0316",1,0,visible,"<h3>Good for</h3>\nVegetables, Fruit, Herbs\n<!-- wp:kadence/advancedbtn {""hAlign"":""left"",""uniqueID"":""12273_1db00d-5b"",""btns"":[],""margin"":[{""desk"":[null,"""","""",""""],""tablet"":["""","""","""",""""],""mobile"":["""","""","""",""""]}]} -->\n<div class=""wp-block-kadence-advancedbtn kb-buttons-wrap kb-btns12273_1db00d-5b""><!-- wp:kadence/singlebtn {""uniqueID"":""12273_a58230-06"",""text"":""Buy Wholesale Now"",""link"":""https://wholesale.leeknives.com/products/nakiri-kkda0316"",""target"":""_blank"",""width"":[200,"""",""""],""widthType"":""fixed"",""color"":""#1885f5"",""background"":""var(\u002d\u002dbase-3)"",""colorHover"":""#1960a8"",""backgroundHover"":""var(\u002d\u002dbase-3)"",""borderStyle"":[{""top"":[""#1885f5"","""",2],""right"":[""#1885f5"","""",2],""bottom"":[""#1885f5"","""",2],""left"":[""#1885f5"","""",2],""unit"":""px""}],""borderHoverStyle"":[{""top"":[""#1960a8"","""",2],""right"":[""#1960a8"","""",2],""bottom"":[""#1960a8"","""",2],""left"":[""#1960a8"","""",2],""unit"":""px""}],""borderRadius"":[0,0,0,0],""inheritStyles"":""inherit"",""typography"":[{""size"":["""","""",""""],""sizeType"":""px"",""lineHeight"":["""","""",""""],""lineType"":"""",""letterSpacing"":["""","""",""""],""letterType"":""px"",""family"":"""",""google"":false,""style"":""normal"",""weight"":""regular"",""variant"":"""",""subset"":"""",""textTransform"":"""",""loadGoogle"":true}],""noCustomDefaults"":true,""className"":""smooth-scroll""} /--></div>\n<!-- /wp:kadence/advancedbtn -->",,,,taxable,,1,,,0,0,,,,,0,,,,"Kitchen Knives > Japanese Kitchen Knives > Nakiri / Vegetable",Store,,https://img.leeknives.com/wp-content/uploads/2023/12/KKDA0316.jpeg,,,,,,,,,0,,"Blade Material","10Cr15CoMoV, Damascus Steel",0,1,,10,,68,1598,no,,
12522,simple,,,"Damascus Clad 10Cr15CoMoV G10 Handle Gyuto 192 mm Hammered Finish KKDA0315",1,0,visible,"<h3>Good for</h3>\nMeat, Fish, Vegetables, Fruit, Herbs\n<!-- wp:kadence/advancedbtn {""hAlign"":""left"",""uniqueID"":""12273_1db00d-5b"",""btns"":[],""margin"":[{""desk"":[null,"""","""",""""],""tablet"":["""","""","""",""""],""mobile"":["""","""","""",""""]}]} -->\n<div class=""wp-block-kadence-advancedbtn kb-buttons-wrap kb-btns12273_1db00d-5b""><!-- wp:kadence/singlebtn {""uniqueID"":""12273_a58230-06"",""text"":""Buy Wholesale Now"",""link"":""https://wholesale.leeknives.com/products/gyuto-kkda0315"",""target"":""_blank"",""width"":[200,"""",""""],""widthType"":""fixed"",""color"":""#1885f5"",""background"":""var(\u002d\u002dbase-3)"",""colorHover"":""#1960a8"",""backgroundHover"":""var(\u002d\u002dbase-3)"",""borderStyle"":[{""top"":[""#1885f5"","""",2],""right"":[""#1885f5"","""",2],""bottom"":[""#1885f5"","""",2],""left"":[""#1885f5"","""",2],""unit"":""px""}],""borderHoverStyle"":[{""top"":[""#1960a8"","""",2],""right"":[""#1960a8"","""",2],""bottom"":[""#1960a8"","""",2],""left"":[""#1960a8"","""",2],""unit"":""px""}],""borderRadius"":[0,0,0,0],""inheritStyles"":""inherit"",""typography"":[{""size"":["""","""",""""],""sizeType"":""px"",""lineHeight"":["""","""",""""],""lineType"":"""",""letterSpacing"":["""","""",""""],""letterType"":""px"",""family"":"""",""google"":false,""style"":""normal"",""weight"":""regular"",""variant"":"""",""subset"":"""",""textTransform"":"""",""loadGoogle"":true}],""noCustomDefaults"":true,""className"":""smooth-scroll""} /--></div>\n<!-- /wp:kadence/advancedbtn -->",,,,taxable,,1,,,0,0,,,,,0,,,,"Kitchen Knives > Japanese Kitchen Knives > Gyuto / Chef",Store,,https://img.leeknives.com/wp-content/uploads/2023/12/KKDA0315.jpeg,,,,,,,,,0,,"Blade Material","10Cr15CoMoV, Damascus Steel",0,1,,10,,64,1598,no,,
13061,simple,,,"65Mn Beech Hachet LKAXE70026",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70026-6.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13079,simple,,,"65Mn Beech Hachet LKAXE70027",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-6.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70027-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13086,simple,,,"65Mn Beech Hachet LKAXE70028",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70028-4.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13094,simple,,,"65Mn Beech Hachet LKAXE70029",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70029-6.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13101,simple,,,"65Mn Beech Hachet LKAXE70030",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-6.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70030-3.jpg",,,,,,,,,0,,,,,,,6,,178,11295,no,,
13113,simple,,,"65Mn Beech Axe LKAXE70031",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,Axes,,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-5.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKAXE70031-2.jpg",,,,,,,,,0,,,,,,,7,,178,11295,no,,
13146,simple,,,"Cast Iron Wok LKWOS60007",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/Cast-Iron-Wok-LKWOS60007.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60007-1.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13157,simple,,,"Enameled Cast Iron Wok LKWOS60008",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60008-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60008-b.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60008-3.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,6,,161,10414,no,,
13168,simple,,,"Cast Iron Wok LKWOS60009",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/Cast-Iron-Wok-LKWOS60009.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60009-1.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60009-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13178,simple,,,"Cast Iron Wok with Wood Dual Handles LKWOS60010",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60010.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60010-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60010-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13180,simple,,,"Cast Iron Wok with Wood Handle LKWOS60011",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60011.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60011-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60011-4.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13183,simple,,,"Cast Iron Wok LKWOS60012",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60012.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60012-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60012-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13186,simple,,,"Cast Iron Wok LKWOS60013",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60013.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60013-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60013-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13188,simple,,,"Cast Iron Wok with Wood Handle LKWOS60014",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Woks",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60014.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60014-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKWOS60014-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,161,10414,no,,
13190,simple,,,"Enameled Cast Iron Skillet LKPAN60047",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60047.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60047-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60047-2.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,6,,159,10414,no,,
13197,simple,,,"Cast Iron Skillet LKPAN60011",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60011.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60011-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60011-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60011-4.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,159,10414,no,,
13200,simple,,,"Cast Iron Deep Skillet LKPAN60012",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60012.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60012-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60012-3.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13202,simple,,,"Cast Iron Frying Pan LKPAN60013",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60013.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60013-4.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60013-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60013-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13206,simple,,,"Enameled Cast Iron Baking Pan Takoyaki Pan LKPAN60015",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60015.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60015-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60015-3.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,7,,159,10414,no,,
13209,simple,,,"Cast Iron Fajita Pan LKPAN60017",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60017.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60017-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13212,simple,,,"Cast Iron Fish Pan LKPAN60019",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60019.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60019-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60019-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60019-4.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13214,simple,,,"Cast Iron Baking Pan Takoyaki Pan LKPAN60021",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60021.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60021-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60021-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13217,simple,,,"Cast Iron Baking Pan Takoyaki Pan LKPAN60022",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60022.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60022-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60022-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13233,simple,,,"Enameled Cast Iron Baking Pan LKPAN60023-24",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60023.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60024.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,7,,159,10414,no,,
13236,simple,,,"Cast Iron Mini Skillet LKPAN60025",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60025.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60025-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60025-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60025-4.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,159,10414,no,,
13239,simple,,,"Dual-Handled Cast Iron Oval Frying Pan Set LKPAN60026",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60026.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60026-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60026-3.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13263,simple,,,"Cast Iron Pizza Pan LKPAN60027",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60027.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60027-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60027-3.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13265,simple,,,"Cast Iron Steak Pan with Wood Underliner LKPAN60029",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60029.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60029-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13267,simple,,,"Cast Iron Frying Pan LKPAN60031",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60031.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60031-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60031-3.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13269,simple,,,"Cast Iron Pizza Pan LKPAN60032",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60032.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60032-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60032-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13271,simple,,,"Enameled Cast Iron Fish Pan LKPAN60034",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60034.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60034-2.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,7,,159,10414,no,,
13273,simple,,,"Dual Handle Cast Iron Deep Pan LKPAN60035",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60035.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60035-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60035-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,8,,159,10414,no,,
13275,simple,,,"Enameled Cast Iron Skillet LKPAN60036",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60036.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60036-2.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,6,,159,10414,no,,
13277,simple,,,"Square Enameled Cast Iron Skillet LKPAN60037",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60037.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60037-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60037-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware, Enameled Cast Iron Cookware",0,1,,6,,159,10414,no,,
13279,simple,,,"Cast Iron Frying Pan with Wood Handle LKPAN60039",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60039.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60039-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60039-3.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13281,simple,,,"Cast Iron Skillet 3 Piece Set LKPAN60040",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60040.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60040-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60040-2.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60040-4.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,159,10414,no,,
13285,simple,,,"Cast Iron 3-in-1 Pan with Wood Handle LKPAN60041",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60041.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60041-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60041-2.jpg",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,7,,159,10414,no,,
13287,simple,,,"Enameled Cast Iron Skillet LKPAN60043",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60043.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60043-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60043-2.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,6,,159,10414,no,,
13289,simple,,,"Cast Iron Saucepan LKPAN60048",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/Cast-Iron-Saucepan-LKPAN60048.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60048-2.png, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60048-3.png",,,,,,,,,0,,"Cookware Material","Cast Iron Cookware",0,1,,6,,159,10414,no,,
13291,simple,,,"Enameled Cast Iron Saucepan LKPAN60049",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60049.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60049-3.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60049-2.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,6,,159,10414,no,,
13294,simple,,,"Enameled Cast Iron Saucepan LKPAN60050-51",1,0,visible,,,,,taxable,,1,,,0,0,,,,,0,,,,"Cookware > Pans",,,"https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60051.jpg, https://img.leeknives.com/wp-content/uploads/2024/01/LKPAN60050.jpg",,,,,,,,,0,,"Cookware Material","Enameled Cast Iron Cookware",0,1,,6,,159,10414,no,,
